fecha;temperatura;humedad;presion_atm;dd;viento;sensacion_termica;banda
2023-08-11;11.133333333333333;62.0;1014.3000000000001;261.6666666666667;4.166666666666667;11.133333333333333;valle
2023-08-12;9.299999999999999;47.0;1025.2;203.33333333333334;4.5;9.299999999999999;valle
2023-08-13;10.683333333333332;35.5;1024.5166666666667;140.0;7.5;10.683333333333332;valle
2023-08-14;12.700000000000001;50.666666666666664;1014.8833333333333;86.66666666666667;4.833333333333333;12.700000000000001;valle
2023-08-15;18.483333333333334;41.833333333333336;1008.4333333333334;173.33333333333334;7.166666666666667;18.483333333333334;valle
2023-08-16;18.866666666666667;50.333333333333336;1004.9166666666666;240.0;8.5;18.866666666666667;valle
2023-08-17;14.733333333333334;68.0;1010.2166666666667;185.0;11.0;14.733333333333334;valle
2023-08-18;11.166666666666666;73.0;1014.3833333333333;220.0;13.166666666666666;11.166666666666666;valle
2023-08-19;9.633333333333335;58.5;1013.7333333333332;260.0;3.3333333333333335;9.633333333333335;valle
2023-08-20;11.533333333333333;69.0;1006.15;206.66666666666666;3.8333333333333335;11.533333333333333;valle
2023-08-21;15.049999999999999;56.0;1004.8666666666667;160.0;7.166666666666667;15.049999999999999;valle
2023-08-22;16.733333333333334;54.166666666666664;998.4833333333332;193.33333333333334;12.166666666666666;16.733333333333334;valle
2023-08-23;10.716666666666667;66.33333333333333;1006.8166666666666;196.66666666666666;6.0;10.716666666666667;valle
2023-08-24;12.216666666666667;65.33333333333333;1013.9833333333332;220.0;6.333333333333333;12.216666666666667;valle
2023-08-25;9.066666666666666;71.33333333333333;1020.5333333333333;221.66666666666666;4.833333333333333;9.066666666666666;valle
2023-08-26;10.283333333333333;65.5;1025.4333333333334;78.33333333333333;6.166666666666667;10.283333333333333;valle
2023-08-27;9.450000000000001;57.666666666666664;1025.6166666666666;135.0;6.666666666666667;9.450000000000001;valle
2023-08-28;11.333333333333334;48.666666666666664;1019.4166666666666;245.0;5.666666666666667;11.333333333333334;valle
2023-08-29;12.700000000000001;43.5;1016.1166666666667;228.33333333333334;4.833333333333333;12.700000000000001;valle
